dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0214-001-R0006,IL-MTFN-001-G-F-0214-001,Letter from Miriam to Eva Warburg about life in Cyprus detention camp,"15.5.1947 מרים, בת 21 שנים, כותבת מקפריסין אל אוה ורבורג Eva Warburg ומספרת על החיים במחנה המעצר בקפריסין. בין היתר:; כבר על האנייה הקבוצה משבדיה, מציינת את שמות החברים, התארגנה והקימה פלוגה בשם ""פלוגה בדרך"". הם יזמו קופה משותפת, אחרי ויכוחים רבים. הם מחפשים קיבוץ אליו יוכלו להצטרף בהגיעם לארץ ומבקשת את עצתה של אוה ורבורג בנידון. במחנה יש רק מעט עבודה, אושי מעביר את זמנו בהרבה ספורט, אחרים בפיסול באבן רכה או יצירת קערות וסלסלות מפח קופסאות. בנות המזל שיש ברשותן שמיכות צמר, פורמות אותן וסורגות סודרים. את חדרי המגורים קישטו בעבודות היד ואת הקירות בתמונות גזורות מעיתונים. בעיה גדולה הם המים, שזורמים רק 3 שעות ביממה וזאת עבור אלפי עצורים. כך שקשה לשמור על ניקיון הגוף, הבגדים והסביבה. להרבה בנות יש את הפחד ובעיית מניעת הריון. היא ואושי, בעייתם הפוכה, הם מייחלים לתינוק. גרמנית כתב יד. מצורפת הדפסת המכתב בשפת המקור, הודפס ע""י מרים פולין מרץ 2014.","15.5.1947 Miriam, 21 Jahre alt, schreibt aus Zypern an Eva Warburg und erzählt vom Leben im Internierungslager in Zypern. Unter anderem: Schon auf dem Schiff organisierte sich die Gruppe aus Schweden, nennt die Namen der Mitglieder, und gründete eine Einheit namens 'Einheit auf dem Weg'. Sie initiierten eine gemeinsame Kasse nach vielen Diskussionen. Sie suchen nach einem Kibbuz, dem sie sich bei ihrer Ankunft im Land anschließen können, und bittet um Eva Warburgs Rat in dieser Angelegenheit. Im Lager gibt es nur wenig Arbeit, Oshi verbringt seine Zeit mit viel Sport, andere mit Bildhauerei in weichem Stein oder der Herstellung von Schalen und Körben aus Blechdosen. Die glücklichen Mädchen, die Wolldecken besitzen, lösen diese auf und stricken Pullover. Die Wohnräume wurden mit Handarbeiten dekoriert und die Wände mit aus Zeitungen ausgeschnittenen Bildern. Ein großes Problem ist das Wasser, das nur 3 Stunden am Tag für Tausende von Gefangenen fließt. Es ist daher schwierig, Körper, Kleidung und Umgebung sauber zu halten. Viele Mädchen haben Angst und das Problem der Verhütung. Sie und Oshi haben das gegenteilige Problem, sie sehnen sich nach einem Baby. Handschrift auf Deutsch. Der Originalbrief in der Originalsprache ist beigefügt, gedruckt von Miriam Polin im März 2014.","15.5.1947 Miriam, 21 years old, writes from Cyprus to Eva Warburg and talks about life in the detention camp in Cyprus. Among other things: Already on the ship, the group from Sweden, mentioning the names of the members, organized and formed a unit called 'Unit on the Way'. They initiated a joint fund after many arguments. They are looking for a kibbutz to join upon their arrival in the country and ask for Eva Warburg's advice on the matter. There is little work in the camp, Oshi spends his time with a lot of sports, others with sculpting in soft stone or making bowls and baskets from tin cans. The lucky girls who have wool blankets unravel them and knit sweaters. The living quarters were decorated with handicrafts and the walls with pictures cut from newspapers. A big problem is the water, which flows only 3 hours a day for thousands of detainees. It is therefore difficult to keep the body, clothes, and environment clean. Many girls have the fear and problem of preventing pregnancy. She and Oshi have the opposite problem, they long for a baby. German handwriting. The typewritten letter in the original language is attached, printed by Miriam Polin in March 2014.",German|עברית,מכתב|Letter,handwriting,original,Eva Warburg,1947-05-15,2014-03,,
IL-MTFN-001-G-F-0214-003-R0006,IL-MTFN-001-G-F-0214-003,Photograph of Georg Kurzbert Family History,"צילום, קורות משפחת גאורג קורצברט, ההורים, הנשים והילדים. אנגלית הדפסה 2 עמודים.","Fotografie, Geschichte der Familie Georg Kurzbert, die Eltern, die Frauen und die Kinder. Englisch Schreibmaschine 2 Seiten.","Photograph, history of the Georg Kurzbert family, the parents, the women, and the children. English typewritten 2 pages.",English,תצלום|Photograph,photography,copy,Georg Kurzbert,,,,2
IL-MTFN-001-G-F-0214-003-R0007,IL-MTFN-001-G-F-0214-003,Letter from Franky Kurz about his father,"צילום, מכתב ששולח פרנקי קורץ, הבן הצעיר מנישואיו השניים של גאורג קורצברט, אחרי מות אביו ב1976. במכתב קווים לדמות האב. אנגלית הדפסה 2 עמודים, 1977. בסוף הוא מוסיף מספר שורות לאחותו תיאה, מרים פולין.","Foto, Brief von Franky Kurz, dem jüngsten Sohn aus der zweiten Ehe von Georg Kurzbert, nach dem Tod seines Vaters im Jahr 1976. Im Brief Linien zur Figur des Vaters. Englisch Schreibmaschine 2 Seiten, 1977. Am Ende fügt er einige Zeilen an seine Schwester Thea, Miriam Polin, hinzu.","Photo, letter sent by Franky Kurz, the youngest son from Georg Kurzbert's second marriage, after his father's death in 1976. In the letter, lines about the father's character. English typewritten 2 pages, 1977. At the end, he adds a few lines to his sister Thea, Miriam Polin.",English,מכתב|Letter,typewriting,copy,Franky Kurz,1977,,,2
IL-MTFN-001-G-F-0214-003-R0011,IL-MTFN-001-G-F-0214-003,Frank Kurz on Martha Kurz after her death,"צילום, כתב פרנק קורץ על אמו מרתה קורץ לבית מנזור Mensor, אחרי מותה. אנגלית הדפסה 3 עמודים.","Foto, Frank Kurz schrieb über seine Mutter Martha Kurz, geborene Mensor, nach ihrem Tod. Englisch, Maschinenschrift, 3 Seiten.","Photo, Frank Kurz wrote about his mother Martha Kurz, née Mensor, after her death. English, typewritten, 3 pages.",English,מכתב|Letter,typewriting,copy,Frank Kurz,,,,3
IL-MTFN-001-G-F-0214-004-R0010,IL-MTFN-001-G-F-0214-004,Summary of Letters by Miriam Polin,"מרים פולין ערכה תמצית לכל מכתב, גרמנית כתב יד, בשנים 2010/2011.","Miriam Polin erstellte eine Zusammenfassung für jeden Brief, handschriftlich auf Deutsch, in den Jahren 2010/2011.","Miriam Polin prepared a summary for each letter, handwritten in German, in the years 2010/2011.",German,מכתב|Letter,handwriting,original,Miriam Polin,2010,,,
IL-MTFN-001-G-F-0214-006-R0005,IL-MTFN-001-G-F-0214-006,"Letter from Wili Tichauer to Tahe/Miriam, May 1946","מכתב אל תאה/מרים מאת וילי (וילהלם) טיכאואר Wili Tichauer, אח של האם, אלזה, שבניגוד לרעייתו ובתו שנרצחו בשואה, הוא היה 7 שנים בבוכנוולד וניצל בזכות ההומור שלו והרבה מזל; כך הוא כותב במכתבו. ברלין, גרמנית כתב יד, מאי 1946.","Brief an Tahe/Miriam von Wili (Wilhelm) Tichauer, Bruder der Mutter, Elsa, die im Gegensatz zu seiner Frau und Tochter, die im Holocaust ermordet wurden, sieben Jahre in Buchenwald war und dank seines Humors und viel Glück überlebte; so schreibt er in seinem Brief. Berlin, handschriftlich auf Deutsch, Mai 1946.","Letter to Tahe/Miriam from Wili (Wilhelm) Tichauer, brother of the mother, Elsa, who, unlike his wife and daughter who were murdered in the Holocaust, was in Buchenwald for seven years and survived thanks to his humor and a lot of luck; so he writes in his letter. Berlin, handwritten in German, May 1946.",German,מכתב|Letter,handwriting,original,Wili Tichauer,1946-05,,,
IL-MTFN-001-G-F-0214-007-R0001,IL-MTFN-001-G-F-0214-007,Postcards from Georg Kurzweil to Thea/Miriam,"גלויות שגאורג קורצברט שולח מהמבורג לבתו תיאה/מרים בשבדיה. גרמנית, פברואר; יוני 1939.","Postkarten, die Georg Kurzweil aus Hamburg an seine Tochter Thea/Miriam in Schweden schickt. Deutsch, Februar; Juni 1939.","Postcards that Georg Kurzweil sends from Hamburg to his daughter Thea/Miriam in Sweden. German, February; June 1939.",German,גלויה|Postcard,print,original,Georg Kurzweil,1939-02,,,
IL-MTFN-001-G-F-0214-008-R0001,IL-MTFN-001-G-F-0214-008,Letters from Elsa mentioning her brothers,"במכתביה מזכירה אלזה את שלושת אחיה:; דגו Dago Willy Hans; מכתבה הראשון מ-2.3.1939 מכתבה האחרון (מקור יחיד בכל האוסף, עליו שמרה מרים) נכתב ב-17.11.1941. על מכתב זה הוסיפה תאה/מרים דברי אהבה וגעגועים לאמה עוד בהיותה בשבדיה. למכתב זה (בסוף אסופת המכתבים) מצורף הסברה של מרים מיום 05.07.2011, נשלח בדוא""ל לנילי.","In ihren Briefen erwähnt Elsa ihre drei Brüder: Dago, Willy, Hans; ihr erster Brief vom 2.3.1939, ihr letzter Brief (einziges Original in der gesamten Sammlung, das Miriam aufbewahrte) wurde am 17.11.1941 geschrieben. Auf diesem Brief fügte Thea/Miriam Liebes- und Sehnsuchtsworte an ihre Mutter hinzu, als sie noch in Schweden war. Diesem Brief (am Ende der Briefsammlung) ist Miriams Erklärung vom 05.07.2011 beigefügt, die per E-Mail an Nili gesendet wurde.","In her letters, Elsa mentions her three brothers: Dago, Willy, Hans; her first letter from 2.3.1939, her last letter (the only original in the entire collection, which Miriam kept) was written on 17.11.1941. On this letter, Thea/Miriam added words of love and longing for her mother while she was still in Sweden. Attached to this letter (at the end of the letter collection) is Miriam's explanation from 05.07.2011, sent by email to Nili.",Hebrew|German,מכתב|Letter,handwriting,original,Elsa,1939-03-02,,,
IL-MTFN-001-G-F-0219-001-R0002,IL-MTFN-001-G-F-0219-001,Explanations for Deposited Material and Family Tree,"עמוד עם הסברים לחומר המופקד ולאילן היוחסין של המשפחה .בעברית, כתב מפקיד העזבון, ארנו בר.","Seite mit Erklärungen zum hinterlegten Material und zum Stammbaum der Familie. Auf Hebräisch, geschrieben vom Nachlassverwalter Arno Bar.","Page with explanations for the deposited material and the family tree. In Hebrew, written by the estate administrator, Arno Bar.",Hebrew,רשימות|Personal Notes,handwriting,original,Arno Bar,,,,
IL-MTFN-001-G-F-0219-002-R0004,IL-MTFN-001-G-F-0219-002,Report Cards for Sofie Pinas,גליונות ציונים לסופי פינאס מהשנים 1902;1910.,Zeugnisblätter für Sofie Pinas aus den Jahren 1902;1910.,Report cards for Sofie Pinas from the years 1902;1910.,Hebrew,תעודת לימודים|Academic Certificate,,original,Sofie Pinas,1902,,,
IL-MTFN-001-G-F-0223-001-R0001,IL-MTFN-001-G-F-0223-001,Family Tree of the David Family from Neuwied,"אילן יוחסין ושורשים של משפחת דוד מנויויד Neuwied, נאסף והובא לדפוס ע""י חנן דוד, גליל ים, 1984. עברית.","Stammbaum und Wurzeln der Familie David aus Neuwied, gesammelt und zum Druck gebracht von Hanan David, Galil Yam, 1984. Hebräisch.","Family tree and roots of the David family from Neuwied, collected and brought to print by Hanan David, Galil Yam, 1984. Hebrew.",Hebrew,לא מזוהה,print,original,David,1984,1984,,
IL-MTFN-001-G-F-0223-001-R0002,IL-MTFN-001-G-F-0223-001,את אשר אני זוכר; זכרונות מהבית ומהמשפחה,"אסופה, 'את אשר אני זוכר; זכרונות מהבית ומהמשפחה / חנן דוד'. קורות המשפחה מ-1918 בגרמניה, העליה וההתיישבות בארץ. עברית הדפסה. דוד חנן מיטיב לכתוב ולתאר את רוח הזמן עם הומור.","Sammlung, 'Was ich erinnere; Erinnerungen aus dem Haus und der Familie / Hanan David'. Die Familiengeschichte ab 1918 in Deutschland, die Einwanderung und Ansiedlung im Land. Hebräisch Schreibmaschine. David Hanan schreibt gut und beschreibt den Zeitgeist mit Humor.","Collection, 'What I Remember; Memories from Home and Family / Hanan David'. The family history from 1918 in Germany, immigration and settlement in the country. Hebrew typewritten. David Hanan writes well and describes the spirit of the time with humor.",Hebrew,ספר|Book,typewriting,original,חנן דוד,,,,
IL-MTFN-001-G-F-0223-001-R0003,IL-MTFN-001-G-F-0223-001,Family Tree of the Pitt Family,"אסופה, 'אילן יוחסין של משפחת פיט נאסף והובא לדפוס ע""י חנן דוד, גליל;ים, 1984'. בין היתר: ליל הבדולח, המצוקה, אי הודאות ותלאות בעליה ב' לארץ.","Sammlung, 'Stammbaum der Familie Pitt gesammelt und zum Druck gebracht von Hanan David, Galiläa; 1984'. Unter anderem: Kristallnacht, Not, Unsicherheit und Mühen der Aliyah Bet nach Israel.","Collection, 'Family tree of the Pitt family collected and brought to print by Hanan David, Galilee; 1984'. Among others: Kristallnacht, distress, uncertainty, and hardships of Aliyah Bet to Israel.",Hebrew,לא מזוהה,print,original,,,1984,,
IL-MTFN-001-G-F-0226-001-R0001,IL-MTFN-001-G-F-0226-001,Guestbook Entry by Meir Dizengoff and Menachem Soskin,"ספר/אלבום אורחים עם כתיבה אחת בלבד, של מאיר דיזנגוף ומנחם סוסקין. ציטוט הכתוב:; ""לקצין הוניה תל אביב מר רושנטהל, ברכה לבבית מאת ...(לא ברור) המעפילים לקצין החלוץ בספנות ההולך יחד עם חבריו הנועזים לכבוש להם ולנו עמדה של כבוד על גלי הימים. עלו והצליחו כי יש אלוהים בלבבכם ואנו מן היבשת עינינו תלויות אליכם ובכם הדור הצעיר כל תקותנו."" 3.7.35; חתומים מ. דיזנגוף ומ. סוסקין.","Buch/Gästebuch mit nur einem Eintrag von Meir Dizengoff und Menachem Soskin. Zitat des Textes:; ""Dem Offizier der Tel Aviv, Herr Rosenthal, herzliche Grüße von ...(unleserlich) den Einwanderern an den Pionieroffizier in der Schifffahrt, der zusammen mit seinen mutigen Kameraden eine ehrenvolle Position auf den Wellen des Meeres erobern wird. Geht voran und habt Erfolg, denn Gott ist in euren Herzen und wir vom Festland blicken zu euch und in euch, die junge Generation, liegt all unsere Hoffnung."" 3.7.35; Unterzeichnet von M. Dizengoff und M. Soskin.","Book/Guestbook with only one entry, by Meir Dizengoff and Menachem Soskin. Quoted text:; ""To the officer of the Tel Aviv ship, Mr. Rosenthal, heartfelt greetings from ...(unclear) the immigrants to the pioneer officer in shipping who, together with his brave comrades, will conquer a position of honor on the waves of the seas. Go forth and succeed, for God is in your hearts and we from the mainland look to you and in you, the young generation, lies all our hope."" 3.7.35; Signed by M. Dizengoff and M. Soskin.",Hebrew,ספר|Book,handwriting,original,Meir Dizengoff|Menachem Soskin,1935-07-03,,,
IL-MTFN-001-G-F-0226-001-R0005,IL-MTFN-001-G-F-0226-001,Photograph of a page from the guest book of the ship Tel Aviv,"תצלום של עמוד, ככלהנראה, מספר האורחים של האוניה תל אביב, כתוב עברית וגרמנית ועשרות של חתימות נוסעים.","Foto einer Seite, wahrscheinlich aus dem Gästebuch des Schiffes Tel Aviv, geschrieben in Hebräisch und Deutsch und Dutzende von Passagierunterschriften.","Photograph of a page, presumably from the guest book of the ship Tel Aviv, written in Hebrew and German and dozens of passenger signatures.",Hebrew|German,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0236-001-R0001,IL-MTFN-001-G-F-0236-001,"Letters from Hanna Roth to her mother, 1920/22","תרגום לעברית והדפסה של מכתבים, שכתבה חנה רוט Hanna Roth לאמה ב-1920/22 מההכשרה בחוות נידרגימל Niedergimmel. במכתביה פונה חנה אל האם בשם החיבה הגרמני 'מוטי' (אמא'לה). הבת, חנה רוט, מדווחת לאם על חייה ועבודתה בחווה ומביעה את דעותיה הפוליטיות.","Übersetzung ins Hebräische und maschinenschriftliche Briefe, die Hanna Roth 1920/22 von der Ausbildung auf dem Niedergimmel-Hof an ihre Mutter schrieb. In ihren Briefen spricht Hanna ihre Mutter mit dem deutschen Kosenamen 'Mutti' an. Die Tochter, Hanna Roth, berichtet der Mutter über ihr Leben und ihre Arbeit auf dem Hof und äußert ihre politischen Ansichten.","Translation into Hebrew and typewritten letters written by Hanna Roth to her mother in 1920/22 from the training at Niedergimmel Farm. In her letters, Hanna addresses her mother with the German nickname 'Mutti' (Mommy). The daughter, Hanna Roth, reports to her mother about her life and work on the farm and expresses her political views.",Hebrew|German,מכתב|Letter,typewriting,original,Hanna Roth,1920,,,
