dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0341-015-R0008,IL-MTFN-001-G-F-0341-015,Photograph of a Chapter from From Physical Climatology by Helmut Landsberg,"26. צילום, פרק מתוך הספר From Physical Climatology שנכתב ע""י הלמוט לנדסברג Helmut Landsberg בשנת 1941.","26. Fotografie, Kapitel aus dem Buch From Physical Climatology, geschrieben von Helmut Landsberg im Jahr 1941.","26. Photograph, chapter from the book From Physical Climatology written by Helmut Landsberg in 1941.",English,תצלום|Photograph,photography,copy,Helmut Landsberg,1941,,,
IL-MTFN-001-G-F-0341-015-R0009,IL-MTFN-001-G-F-0341-015,Photograph of a Book Chapter: Delayed Foliation of PecanTrees in Arizona,"27. צילום, פרק מתוך ספר עם הכותרת: Delayed Foliation of PecanTrees in Arizona, שנת 1941.","27. Foto, Kapitel aus einem Buch mit dem Titel: Delayed Foliation of PecanTrees in Arizona, Jahr 1941.","27. Photograph, chapter from a book titled: Delayed Foliation of PecanTrees in Arizona, year 1941.",English,תצלום|Photograph,photography,copy,,1941,,,
IL-MTFN-001-G-F-0341-015-R0010,IL-MTFN-001-G-F-0341-015,Photograph of Book Excerpt: A Rapid Method of Determining When a Plant is Killed,"28. צילום, קטע מתוך ספר עם הכותרת: A Rapid Method of Determining When a Plant is Killed;","28. Foto, Ausschnitt aus einem Buch mit dem Titel: Eine schnelle Methode zur Bestimmung, wann eine Pflanze getötet wird;","28. Photograph, excerpt from a book with the title: A Rapid Method of Determining When a Plant is Killed;",English,תצלום|Photograph,photography,copy,,,,,
IL-MTFN-001-G-F-0341-015-R0011,IL-MTFN-001-G-F-0341-015,Photograph from Peach and Nectarine Varieties Book,"29. צילום, מתוך הספר An Evaluetion of Peach and Nactarine Varieties in Term of WinterChilling Requirements and Breeding Possibilities;","29. Foto, aus dem Buch An Evaluation of Peach and Nectarine Varieties in Terms of Winter Chilling Requirements and Breeding Possibilities;","29. Photograph, from the book An Evaluation of Peach and Nectarine Varieties in Terms of Winter Chilling Requirements and Breeding Possibilities;",English,תצלום|Photograph,photography,copy,,,,,
IL-MTFN-001-G-F-0341-015-R0012,IL-MTFN-001-G-F-0341-015,"Photograph from Further Study in Relationship between Fruit and Air, 1941","30. צילום, מתוך הספר Further Study in Relationship between Fruit and Air, משנת 1941.","30. Fotografie, aus dem Buch Further Study in Relationship between Fruit and Air, aus dem Jahr 1941.","30. Photograph, from the book Further Study in Relationship between Fruit and Air, from the year 1941.",English,תצלום|Photograph,photography,copy,,1941,,,
IL-MTFN-001-G-F-0341-015-R0016,IL-MTFN-001-G-F-0341-015,"Photograph: Australia through the Windscreen, 1942","34. צילום, Australia through the windscree The Sun and the Ionosphere משנת 1942, 4 עמודים.","34. Foto, Australien durch die Windschutzscheibe The Sun and the Ionosphere aus dem Jahr 1942, 4 Seiten.","34. Photograph, Australia through the windscreen The Sun and the Ionosphere from 1942, 4 pages.",English,תצלום|Photograph,photography,copy,,1942,,,4
IL-MTFN-001-G-F-0341-015-R0017,IL-MTFN-001-G-F-0341-015,"Photograph and Article Extract from the Atmosphere, 1942","35. צילום, מאמר Extract from the Atmosphere, משנת 1942.","35. Foto, Artikel Auszug aus der Atmosphäre, aus dem Jahr 1942.","35. Photograph, Article Extract from the Atmosphere, from the year 1942.",Unspecified,תצלום|Photograph|מאמר|Article,,copy,,1942,,,
IL-MTFN-001-G-F-0341-015-R0018,IL-MTFN-001-G-F-0341-015,Photograph of W.J.Wittkower's Work,"36. צילום, עבודה של ויטקובר W.J.Wittkower עם הכותרת:; Bauliche Gestaltung Klimatisch Gesunder Wihnraum in Palästina הצילומים שמורים בתוך הכריכה המקורית של העבודה, גרמנית 5 עמודים (כפי הנראה לא בשלמותה), ללא תאריך.","36. Fotografie, Arbeit von Wittkower W.J.Wittkower mit dem Titel: Bauliche Gestaltung Klimatisch Gesunder Wihnraum in Palästina. Die Fotografien sind in der Originalbindung der Arbeit aufbewahrt, Deutsch, 5 Seiten (anscheinend nicht vollständig), ohne Datum.","36. Photograph, work by Wittkower W.J.Wittkower with the title: Bauliche Gestaltung Klimatisch Gesunder Wihnraum in Palästina. The photographs are kept within the original binding of the work, German, 5 pages (apparently not complete), without date.",German,תצלום|Photograph,photography,copy,W.J.Wittkower,,,,5
IL-MTFN-001-G-F-0341-029-R0001,IL-MTFN-001-G-F-0341-029,Framed Picture of Dr. Rudolf Feige,"תמונה ממוסגרת של ד""ר רודולף פייגה 1889;1948;",Gerahmtes Bild von Dr. Rudolf Feige 1889;1948;,Framed picture of Dr. Rudolf Feige 1889;1948;,Unspecified,תצלום|Photograph,photography,original,Dr. Rudolf Feige,,,,
IL-MTFN-001-G-F-0348-001-R0001,IL-MTFN-001-G-F-0348-001,Portrait of Ludwig Strauss,תמונת דיוקן של לודויג שטראוס,Porträtfoto von Ludwig Strauss,Portrait photo of Ludwig Strauss,Unspecified,תצלום|Photograph,photography,original,Ludwig Strauss,,,,
IL-MTFN-001-G-F-0350-001-R0002,IL-MTFN-001-G-F-0350-001,Portrait Photos of Leon Heymans,שתי תמונות דיוקו של ליאון היימנס.,Zwei Porträtfotos von Leon Heymans.,Two portrait photos of Leon Heymans.,Unspecified,תצלום|Photograph,photography,original,ליאון היימנס,,,,
IL-MTFN-001-G-F-0350-001-R0007,IL-MTFN-001-G-F-0350-001,Family Heymans Picture,תמונה של כל משפחת היימנס.,Ein Bild der gesamten Familie Heymans.,A picture of the entire Heymans family.,Irrelevant,תצלום|Photograph,photography,original,היימנס,,,,
IL-MTFN-001-G-F-0350-001-R0008,IL-MTFN-001-G-F-0350-001,Tombstone of Solomon and Martha Linz,"תמונת מצבת הקבר לסלומון ומרתה לינץ, קלן.","Bild des Grabsteins von Salomon und Martha Linz, Köln.","Picture of the tombstone of Solomon and Martha Linz, Cologne.",Irrelevant|לא רלוונטי,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0352-003-R0001,IL-MTFN-001-G-F-0352-003,Children in School Uniforms,"תמונת ילדים במדי בי""ס (גרמניה?).",Bild von Kindern in Schuluniformen (Deutschland?).,Picture of children in school uniforms (Germany?).,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0352-003-R0002,IL-MTFN-001-G-F-0352-003,Photos of Soldiers from World War I,"2 תמונות של חיילים, מלח""ע I.","2 Fotos von Soldaten, Erster Weltkrieg.","2 photos of soldiers, World War I.",Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0352-003-R0003,IL-MTFN-001-G-F-0352-003,Picture of Dr. Marcus in Student Organization Uniform,תמונה של דר' מרכוס במדי אירגון סטודנטים כלשהו.,Ein Bild von Dr. Marcus in der Uniform einer Studentenorganisation.,A picture of Dr. Marcus in the uniform of some student organization.,Unspecified,תצלום|Photograph,photography,original,Dr. Marcus,,,,
IL-MTFN-001-G-F-0352-003-R0004,IL-MTFN-001-G-F-0352-003,Two Pictures of Reuven Rubin,שתי תמונות של הצייר ראובן רובין.,Zwei Bilder des Malers Reuven Rubin.,Two pictures of the painter Reuven Rubin.,Irrelevant,תצלום|Photograph,drawing,original,ראובן רובין,,,,
IL-MTFN-001-G-F-0353-014-R0016,IL-MTFN-001-G-F-0353-014,Sketch of a Russian Couple,ציור סקיצה של זוג רוסים. (קטלוג באה דף 4),Skizzenzeichnung eines russischen Paares. (Katalog Seite 4),Sketch drawing of a Russian couple. (Catalog page 4),Unspecified,Sketch,drawing,original,,,,,
IL-MTFN-001-G-F-0353-015-R0003,IL-MTFN-001-G-F-0353-015,Original Paintings of Kaunas Landscape,"שני ציורים אורגינליים, צבעי מים, + העתק/צילום, נוף של קובנו. (קטלוג באה דף1)","Zwei Originalbilder, Aquarelle, + Kopie/Fotografie, Landschaft von Kaunas. (Katalog auf Seite 1)","Two original paintings, watercolors, + copy/photograph, landscape of Kaunas. (Catalog on page 1)",Unspecified,ציור|Painting,drawing,original,,,,,1
IL-MTFN-001-G-F-0353-015-R0006,IL-MTFN-001-G-F-0353-015,"Health Promotion Exhibition Poster by Hermann Struck, 1926","פוסטר לתערוכה לטיפוח הבריאות, האמן הרמן שטרוק, דיסלדורף, 1926. (קטלוג באה דף 1)","Poster für eine Gesundheitsförderungsausstellung, Künstler Hermann Struck, Düsseldorf, 1926. (Katalog Seite 1)","Poster for a health promotion exhibition, artist Hermann Struck, Düsseldorf, 1926. (Catalog page 1)",Unspecified,אלמנט גרפי|Graphic Element,print,original,Hermann Struck,1926,,,
IL-MTFN-001-G-F-0353-015-R0010,IL-MTFN-001-G-F-0353-015,Poster for Mizrachi Logo,"פוסטר ל""מזרחי"", נהגו להשתמש בו כלוגו במכתבים (מכון הרב קוק). (קטלוג באה דף 1)","Poster für ""Mizrachi"", wurde als Logo in Briefen verwendet (Rav Kook Institut). (Katalog Ba'ah Seite 1)","Poster for ""Mizrachi"", used as a logo in letters (Rav Kook Institute). (Catalog Ba'ah page 1)",Hebrew,אלמנט גרפי|Graphic Element,print,original,,,,,
IL-MTFN-001-G-F-0353-021-R0001,IL-MTFN-001-G-F-0353-021,Picture of Hermann Struck,תמונת הרמן שטרוק המת.,Bild von Hermann Struck tot.,Picture of Hermann Struck dead.,Unspecified,תצלום|Photograph,photography,original,Hermann Struck,,,,
IL-MTFN-001-G-F-0353-021-R0002,IL-MTFN-001-G-F-0353-021,Two Photos of Individuals with Police,"שתי תמונות (איכות גרועה) באחת מצולם אדם 'נכבד' מובל ע""י שוטרים ספרדים כשידיו אזוקות. בשניה שוטרים מלוים גברת מהודרת לבושה בשחור עם כובע רחב שוליים. שתי התמונות צולמו באותו המקום (ככל הנראה גם באותו הזמן); הרקע בשתיהן זהה. לא ידוע מי האנשים.","Zwei Fotos (schlechte Qualität), auf einem ist eine 'angesehene' Person zu sehen, die von spanischen Polizisten mit Handschellen geführt wird. Auf dem anderen begleiten Polizisten eine elegant gekleidete Dame in Schwarz mit einem breitkrempigen Hut. Beide Fotos wurden am selben Ort aufgenommen (wahrscheinlich auch zur gleichen Zeit); der Hintergrund ist in beiden identisch. Es ist nicht bekannt, wer die Personen sind.","Two photos (poor quality), in one a 'distinguished' person is seen being led by Spanish police officers with handcuffs. In the other, police officers accompany an elegantly dressed lady in black with a wide-brimmed hat. Both photos were taken at the same place (probably also at the same time); the background is identical in both. It is not known who the people are.",Irrelevant|לא רלוונטי,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0353-021-R0004,IL-MTFN-001-G-F-0353-021,"Pictures with Hermann Struck from New York, Venice, Siena","תמונות עם הרמן שטרוק מ-: ניו יורק, ונציה, סיינה.","Bilder mit Hermann Struck aus: New York, Venedig, Siena.","Pictures with Hermann Struck from: New York, Venice, Siena.",Unspecified,תצלום|Photograph,photography,original,Hermann Struck,,,,
IL-MTFN-001-G-F-0353-021-R0005,IL-MTFN-001-G-F-0353-021,Pictures of Historical Figures,"תמונות אישים, חלקם לא מזוהים: דר' חיים ויצמן, דר' גוסטב לנדאו, תאודור הרצל עם שלשת ילדיו, אבא חושי תמונה קבוצתית, בדראדין אל חסאני, יצחק בן צבי תמונה קבוצתית, ביקור במוסד אהבה בקרית ביאליק תמונה קבוצתית 1937, סר ארתור ואוצ'ופ Wauchope תמונה קבוצתית, שטרוק עם (ככל הנראה) גרשם שוקן.","Bilder von Persönlichkeiten, einige nicht identifiziert: Dr. Chaim Weizmann, Dr. Gustav Landau, Theodor Herzl mit seinen drei Kindern, Abba Hushi Gruppenfoto, Bedradin al-Hassani, Yitzhak Ben-Zvi Gruppenfoto, Besuch im Ahava-Institut in Kiryat Bialik Gruppenfoto 1937, Sir Arthur Wauchope Gruppenfoto, Struck mit (wahrscheinlich) Gershom Schocken.","Pictures of individuals, some unidentified: Dr. Chaim Weizmann, Dr. Gustav Landau, Theodor Herzl with his three children, Abba Hushi group photo, Bedradin al-Hassani, Yitzhak Ben-Zvi group photo, visit to the Ahava institution in Kiryat Bialik group photo 1937, Sir Arthur Wauchope group photo, Struck with (probably) Gershom Schocken.",Unspecified,תצלום|Photograph,photography,original,,1937,,,
IL-MTFN-001-G-F-0353-021-R0007,IL-MTFN-001-G-F-0353-021,Photos from the Zionist Congress in Basel 1911,שתי תמונות מהקונגרס הציוני בבזל 1911.,Zwei Fotos vom Zionistenkongress in Basel 1911.,Two photos from the Zionist Congress in Basel 1911.,Unspecified,תצלום|Photograph,photography,original,,1911,,,
IL-MTFN-001-G-F-0353-021-R0008,IL-MTFN-001-G-F-0353-021,Photos of Hermann Struck's House in Haifa,"תמונות ביתו של הרמן שטרוק בחיפה, מבט מבחוץ ומבפנים + גינה.","Fotos von Hermann Strucks Haus in Haifa, Blick von außen und innen + Garten.","Photos of Hermann Struck's house in Haifa, view from outside and inside + garden.",Unspecified,תצלום|Photograph,photography,original,Hermann Struck,,,,
IL-MTFN-001-G-F-0353-021-R0009,IL-MTFN-001-G-F-0353-021,Hermann Struck: The Man and the Artist,תמונות הרמן שטרוק; האיש והאמן.,Bilder von Hermann Struck; der Mann und der Künstler.,Pictures of Hermann Struck; the man and the artist.,Unspecified,תצלום|Photograph,photography,original,Hermann Struck,,,,
IL-MTFN-001-G-F-0353-021-R0010,IL-MTFN-001-G-F-0353-021,Pictures of Meli Struck,תמונות מלי שטרוק.,Bilder von Meli Struck.,Pictures of Meli Struck.,Unspecified,תצלום|Photograph,photography,original,Meli Struck,,,,
IL-MTFN-001-G-F-0353-021-R0011,IL-MTFN-001-G-F-0353-021,Photos on Album Pages,"תמונות מודבקות על דפי אלבום, בין היתר:; אלכסנדריה, שטרוק עם גוטליב- קובנו Kovno 1918; מריאנבד Marienbad 1935; שיקגו Chikago 1912; שירקה 1912 Schiercke; פריז 1926 Paris; מורנאו 1907 Murnau (גלויה עם שטרוק); בזל 1905 Basel (קונגרס, גלויה עם שטרוק); וולטרסדורף 1921 Woltersdorf; קופנהגן 1914 Kopenhagen (גלויה עם שטרוק); שטרוק עם ארנולד צוייג; שטרוק עם מאיר דיזנגוף; תמונות מארץ ישראל; עכו; שטרוק רכוב על חמור; ועוד.","Fotos auf Albumseiten geklebt, unter anderem: Alexandria, Struck mit Gottlieb - Kowno 1918; Marienbad 1935; Chicago 1912; Schiercke 1912; Paris 1926; Murnau 1907 (Postkarte mit Struck); Basel 1905 (Kongress, Postkarte mit Struck); Woltersdorf 1921; Kopenhagen 1914 (Postkarte mit Struck); Struck mit Arnold Zweig; Struck mit Meir Dizengoff; Fotos aus Israel; Akko; Struck auf einem Esel reitend; und mehr.","Photos glued on album pages, including: Alexandria, Struck with Gottlieb - Kovno 1918; Marienbad 1935; Chicago 1912; Schiercke 1912; Paris 1926; Murnau 1907 (postcard with Struck); Basel 1905 (Congress, postcard with Struck); Woltersdorf 1921; Copenhagen 1914 (postcard with Struck); Struck with Arnold Zweig; Struck with Meir Dizengoff; photos from Israel; Acre; Struck riding a donkey; and more.",Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0353-021-R0012,IL-MTFN-001-G-F-0353-021,Hermann Struck Military Service Photos,"תמונות מודבקות על דפי אלבום, תקופת מלח""ע I; הרמן שטרוק בשרות הצבא.","Bilder auf Albumseiten geklebt, Zeitraum des Ersten Weltkriegs; Hermann Struck im Militärdienst.","Pictures glued on album pages, World War I period; Hermann Struck in military service.",Unspecified,תצלום|Photograph,photography,original,Hermann Struck,,,,
IL-MTFN-001-G-F-0353-022-R0001,IL-MTFN-001-G-F-0353-022,Portrait Pictures of Hermann Struck,תמונות דיוקן של הרמן שטרוק;,Porträtbilder von Hermann Struck,Portrait pictures of Hermann Struck,Unspecified,תצלום|Photograph,photography,original,Hermann Struck,,,,
